"","lon","lat","date","time","dateTime"
"1022",-117.163843,32.714268,"2011-08-24","14:39:18",2011-08-24 14:39:18
"1023",-117.163919,32.715271,"2011-08-24","14:39:31",2011-08-24 14:39:31
"1024",-117.163883,32.716602,"2011-08-24","14:39:49",2011-08-24 14:39:49
"1025",-117.163885,32.717799,"2011-08-24","14:40:11",2011-08-24 14:40:11
"1026",-117.164079,32.719113,"2011-08-24","14:40:30",2011-08-24 14:40:30
"1027",-117.164027,32.72041,"2011-08-24","14:40:40",2011-08-24 14:40:40
"1028",-117.163853,32.721849,"2011-08-24","14:40:50",2011-08-24 14:40:50
"1029",-117.16394,32.723074,"2011-08-24","14:41:00",2011-08-24 14:41:00
"1030",-117.164264,32.724288,"2011-08-24","14:41:17",2011-08-24 14:41:17
"1031",-117.165641,32.725299,"2011-08-24","14:41:27",2011-08-24 14:41:27
"1032",-117.167087,32.726713,"2011-08-24","14:41:37",2011-08-24 14:41:37
"1033",-117.168713,32.728446,"2011-08-24","14:41:47",2011-08-24 14:41:47
"1034",-117.17066,32.730622,"2011-08-24","14:41:57",2011-08-24 14:41:57
"1035",-117.172725,32.732971,"2011-08-24","14:42:07",2011-08-24 14:42:07
"1036",-117.17485,32.735415,"2011-08-24","14:42:17",2011-08-24 14:42:17
"1037",-117.176934,32.737802,"2011-08-24","14:42:27",2011-08-24 14:42:27
"1038",-117.179048,32.740156,"2011-08-24","14:42:37",2011-08-24 14:42:37
"1039",-117.181675,32.742197,"2011-08-24","14:42:47",2011-08-24 14:42:47
"1040",-117.184667,32.743598,"2011-08-24","14:42:57",2011-08-24 14:42:57
"1041",-117.187688,32.745002,"2011-08-24","14:43:07",2011-08-24 14:43:07
"1042",-117.190754,32.746422,"2011-08-24","14:43:17",2011-08-24 14:43:17
"1043",-117.193833,32.748026,"2011-08-24","14:43:27",2011-08-24 14:43:27
"1044",-117.196198,32.750088,"2011-08-24","14:43:37",2011-08-24 14:43:37
"1045",-117.198165,32.75229,"2011-08-24","14:43:47",2011-08-24 14:43:47
"1046",-117.200527,32.754119,"2011-08-24","14:43:57",2011-08-24 14:43:57
"1047",-117.202521,32.755799,"2011-08-24","14:44:07",2011-08-24 14:44:07
"1048",-117.203309,32.757317,"2011-08-24","14:44:17",2011-08-24 14:44:17
"1049",-117.203627,32.758611,"2011-08-24","14:44:32",2011-08-24 14:44:32
"1050",-117.203916,32.759751,"2011-08-24","14:45:00",2011-08-24 14:45:00
"1051",-117.204175,32.760807,"2011-08-24","14:45:10",2011-08-24 14:45:10
"1052",-117.204438,32.761826,"2011-08-24","14:45:20",2011-08-24 14:45:20
"1053",-117.204745,32.763063,"2011-08-24","14:45:30",2011-08-24 14:45:30
"1054",-117.205164,32.764726,"2011-08-24","14:45:40",2011-08-24 14:45:40
"1055",-117.20558,32.766339,"2011-08-24","14:45:50",2011-08-24 14:45:50
"1056",-117.206078,32.76819,"2011-08-24","14:46:00",2011-08-24 14:46:00
"1057",-117.206623,32.770346,"2011-08-24","14:46:10",2011-08-24 14:46:10
"1058",-117.207208,32.772577,"2011-08-24","14:46:20",2011-08-24 14:46:20
"1059",-117.207802,32.774848,"2011-08-24","14:46:30",2011-08-24 14:46:30
"1060",-117.20838,32.777136,"2011-08-24","14:46:40",2011-08-24 14:46:40
"1061",-117.208419,32.779639,"2011-08-24","14:46:50",2011-08-24 14:46:50
"1062",-117.207874,32.782315,"2011-08-24","14:47:00",2011-08-24 14:47:00
"1063",-117.207422,32.784983,"2011-08-24","14:47:10",2011-08-24 14:47:10
"1064",-117.207,32.787663,"2011-08-24","14:47:20",2011-08-24 14:47:20
"1065",-117.206957,32.790335,"2011-08-24","14:47:30",2011-08-24 14:47:30
"1066",-117.207579,32.79313,"2011-08-24","14:47:40",2011-08-24 14:47:40
"1067",-117.208818,32.795796,"2011-08-24","14:47:50",2011-08-24 14:47:50
"1068",-117.210324,32.798276,"2011-08-24","14:48:00",2011-08-24 14:48:00
